Bin_Center,Count
1.968376922693513507e+03,0.000000000000000000e+00
1.968377022694204470e+03,1.000000000000000000e+00
1.968377122694881564e+03,1.000000000000000000e+00
1.968377222695545242e+03,2.000000000000000000e+00
1.968377322696195961e+03,0.000000000000000000e+00
1.968377422696833719e+03,0.000000000000000000e+00
1.968377522697458744e+03,1.000000000000000000e+00
1.968377622698071264e+03,1.000000000000000000e+00
1.968377722698671960e+03,0.000000000000000000e+00
1.968377822699260605e+03,1.000000000000000000e+00
1.968377922699837654e+03,0.000000000000000000e+00
1.968378022700403335e+03,0.000000000000000000e+00
1.968378122700957647e+03,0.000000000000000000e+00
1.968378222701501272e+03,0.000000000000000000e+00
1.968378322702033984e+03,1.000000000000000000e+00
1.968378422702556009e+03,0.000000000000000000e+00
1.968378522703067802e+03,0.000000000000000000e+00
1.968378622703569363e+03,0.000000000000000000e+00
1.968378722704061147e+03,1.000000000000000000e+00
1.968378822704542927e+03,0.000000000000000000e+00
1.968378922705015611e+03,1.000000000000000000e+00
1.968379022705478747e+03,0.000000000000000000e+00
1.968379122705932559e+03,0.000000000000000000e+00
1.968379222706377504e+03,0.000000000000000000e+00
1.968379322706813582e+03,0.000000000000000000e+00
1.968379422707241019e+03,0.000000000000000000e+00
1.968379522707660044e+03,0.000000000000000000e+00
1.968379622708070656e+03,0.000000000000000000e+00
1.968379722708473309e+03,0.000000000000000000e+00
1.968379822708868005e+03,0.000000000000000000e+00
1.968379922709254970e+03,0.000000000000000000e+00
1.968380022709633977e+03,0.000000000000000000e+00
1.968380122710005708e+03,0.000000000000000000e+00
1.968380222710369708e+03,0.000000000000000000e+00
1.968380322710726887e+03,0.000000000000000000e+00
1.968380422711076790e+03,0.000000000000000000e+00
1.968380522711419871e+03,0.000000000000000000e+00
1.968380622711756132e+03,1.000000000000000000e+00
